7106,6129274.4;
2611,0.0;
5183,0.0;
6846,0.0;
653,0.0;
1504,0.0;
1522,0.0;
2830,0.0;
4588,0.0;
2460,0.0;
7310,0.0;
1784,0.0;
8640,0.0;
3103,0.0;
8120,0.0;
6447,0.0;
1970,0.0;
1260,0.0;
62,0.0;
143,0.0;
7634,0.0;
6346,0.0;
3849,0.0;
8913,178956.8;
2608,1163219.2;
4881,268435.2;
1914,357913.6;
9220,0.0;
7434,0.0;
2670,0.0;
5267,0.0;
9198,0.0;
3236,0.0;
7428,0.0;
9950,0.0;
9662,0.0;
5347,0.0;
3405,0.0;
5214,0.0;
902,0.0;
8296,223696.0;
3903,268435.2;
6792,0.0;
2682,0.0;
6466,0.0;
8499,0.0;
9065,0.0;
7785,0.0;
8404,0.0;
9259,0.0;
9275,0.0;
3950,0.0;
448,0.0;
4236,0.0;
5488,0.0;
5131,0.0;
7116,0.0;
7179,0.0;
7508,0.0;
602,89478.4;
1528,268435.2;
9515,0.0;
6591,0.0;
9646,0.0;
9012,0.0;
4378,0.0;
5455,0.0;
322,0.0;
1040,0.0;
2771,0.0;
4840,0.0;
3084,0.0;
4592,0.0;
8769,0.0;
6656,0.0;
3944,0.0;
4200,0.0;
4085,0.0;
6624,0.0;
7296,402652.8;
4,0.0;
2302,0.0;
1240,0.0;
5497,0.0;
5403,0.0;
9584,0.0;
4871,0.0;
904,0.0;
2110,0.0;
1803,0.0;
2852,0.0;
6170,0.0;
8802,0.0;
7665,0.0;
5563,0.0;
284,0.0;
1887,0.0;
3619,0.0;
6618,0.0;
1121,134217.6;
3419,402652.8;
9156,0.0;
5572,0.0;
56,0.0;
1682,0.0;
414,0.0;
1808,0.0;
577,0.0;
4544,0.0;
5941,0.0;
1670,0.0;
789,0.0;
4332,0.0;
910,0.0;
5294,0.0;
9180,0.0;
5692,0.0;
5152,0.0;
3104,0.0;
4098,0.0;
4639,0.0;
5915,0.0;
4469,134217.6;
17,0.0;
7863,0.0;
8483,0.0;
2635,0.0;
7843,134217.6;
6227,0.0;
6440,134217.6;
737,0.0;
2282,0.0;
5364,0.0;
8699,0.0;
3392,0.0;
6609,0.0;
9280,0.0;
2241,0.0;
7219,0.0;
4010,0.0;
9966,0.0;
7910,0.0;
1457,0.0;
5188,0.0;
7165,0.0;
1599,0.0;
6802,0.0;
3837,0.0;
7625,0.0;
4683,223696.0;
6543,402652.8;
5228,402652.8;
2460,0.0;
5652,0.0;
9165,0.0;
8226,0.0;
4561,0.0;
9558,0.0;
5649,0.0;
7770,0.0;
5383,0.0;
3112,0.0;
7919,0.0;
3105,0.0;
1918,0.0;
1043,0.0;
7089,89478.4;
6846,0.0;
132,0.0;
3683,0.0;
1485,0.0;
1360,0.0;
788,134217.6;
6654,0.0;
4758,0.0;
1860,0.0;
7152,0.0;
991,0.0;
3852,0.0;
138,0.0;
1844,0.0;
6077,0.0;
5040,0.0;
8914,134217.6;
1823,0.0;
8364,0.0;
3844,0.0;
4388,0.0;
6342,0.0;
6007,0.0;
1213,0.0;
3810,0.0;
2596,0.0;
3260,0.0;
4028,0.0;
5603,0.0;
7755,0.0;
8760,0.0;
2766,0.0;
1893,0.0;
4062,0.0;
8689,0.0;
2893,0.0;
7199,0.0;
5790,0.0;
9197,0.0;
9484,0.0;
2446,0.0;
2977,671088.0;
2427,268435.2;
6442,0.0;
479,0.0;
7049,0.0;
7061,0.0;
2697,0.0;
7835,0.0;
7753,0.0;
7349,0.0;
7820,0.0;
7622,0.0;
9091,0.0;
4274,0.0;
8574,0.0;
85,0.0;
4406,0.0;
8718,0.0;
6121,0.0;
651,0.0;
7156,0.0;
9276,0.0;
841,0.0;
97,0.0;
4492,0.0;
6716,0.0;
7988,0.0;
7822,0.0;
5301,0.0;
2973,0.0;
2814,0.0;
7192,0.0;
3015,0.0;
5073,0.0;
8170,402652.8;
1373,44739.2;
6218,0.0;
3365,0.0;
1122,0.0;
9185,0.0;
6832,0.0;
9091,0.0;
7633,268435.2;
3091,268435.2;
6480,0.0;
8425,0.0;
5999,0.0;
5670,0.0;
6561,0.0;
8891,0.0;
384,134217.6;
6625,268435.2;
6474,0.0;
9296,0.0;
5545,0.0;
9736,0.0;
7486,0.0;
6207,0.0;
2634,0.0;
8014,0.0;
6794,0.0;
8382,0.0;
3823,0.0;
5777,178956.8;
7487,178956.8;
5540,0.0;
425,0.0;
8345,0.0;
5326,0.0;
9398,0.0;
5174,134217.6;
3627,134217.6;
2486,0.0;
2992,0.0;
4361,0.0;
5019,0.0;
1809,0.0;
8951,0.0;
9652,0.0;
1681,0.0;
2423,0.0;
8619,0.0;
2578,0.0;
546,0.0;
9110,0.0;
1723,0.0;
6932,44739.2;
4223,536870.4;
3277,89478.4;
586,0.0;
5580,0.0;
317,0.0;
2984,0.0;
3830,0.0;
8606,0.0;
645,0.0;
3126,0.0;
1986,0.0;
9073,0.0;
3320,134217.6;
4564,0.0;
1416,0.0;
1222,0.0;
6751,0.0;
2764,0.0;
3615,0.0;
3439,0.0;
2211,0.0;
2356,0.0;
4063,0.0;
4967,357913.6;
847,0.0;
3879,0.0;
8535,0.0;
974,0.0;
1719,0.0;
2980,0.0;
5087,0.0;
5370,0.0;
9812,0.0;
301,0.0;
6735,0.0;
4523,0.0;
6802,0.0;
2423,0.0;
3285,0.0;
7907,0.0;
2833,0.0;
326,0.0;
735,0.0;
3648,0.0;
4522,178956.8;
2065,134217.6;
3201,0.0;
7889,0.0;
3024,0.0;
625,0.0;
5415,0.0;
6970,0.0;
6068,134217.6;
6222,0.0;
3495,0.0;
530,0.0;
9597,0.0;
4749,0.0;
7928,0.0;
1794,0.0;
7882,0.0;
486,0.0;
5466,0.0;
8555,0.0;
5799,0.0;
1734,0.0;
5991,0.0;
4674,0.0;
3331,0.0;
2598,0.0;
6320,0.0;
7246,178956.8;
303,134217.6;
2805,0.0;
5383,0.0;
9045,0.0;
8862,0.0;
120,0.0;
4234,0.0;
9313,0.0;
2250,0.0;
6716,0.0;
9975,0.0;
8540,0.0;
1104,0.0;
1675,0.0;
4799,0.0;
4453,0.0;
2634,0.0;
6692,0.0;
106,0.0;
7148,0.0;
3843,0.0;
990,0.0;
910,0.0;
1002,134217.6;
7233,357913.6;
4518,268435.2;
7622,313174.4;
9824,89478.4;
6325,0.0;
5520,0.0;
667,0.0;
9547,0.0;
8773,0.0;
9766,0.0;
8412,0.0;
9703,0.0;
6831,0.0;
3903,0.0;
366,134217.6;
892,0.0;
8523,0.0;
4662,0.0;
5748,0.0;
533,0.0;
7968,0.0;
8998,0.0;
2148,0.0;
3251,0.0;
20,0.0;
7613,0.0;
253,0.0;
5478,0.0;
2626,0.0;
5780,0.0;
8367,0.0;
6055,0.0;
117,0.0;
903,0.0;
4820,0.0;
5904,0.0;
2038,0.0;
5828,0.0;
7262,0.0;
261,0.0;
5042,44739.2;
549,89478.4;
5301,0.0;
6299,0.0;
9894,0.0;
2685,0.0;
6996,0.0;
7539,0.0;
1680,805305.6;
8843,0.0;
288,223696.0;
3946,134217.6;
8956,0.0;
4832,0.0;
7630,0.0;
3219,0.0;
6753,0.0;
2579,0.0;
5795,0.0;
4495,0.0;
9110,0.0;
5544,0.0;
3103,0.0;
383,134217.6;
9113,0.0;
2474,0.0;
3186,0.0;
7054,0.0;
8316,0.0;
1379,0.0;
7796,268435.2;
4996,0.0;
2827,0.0;
1793,0.0;
1138,0.0;
4936,0.0;
384,0.0;
3562,0.0;
4741,0.0;
4433,134217.6;
1261,402652.8;
4681,0.0;
4986,0.0;
701,0.0;
6033,0.0;
9024,0.0;
5050,0.0;
4310,0.0;
4849,0.0;
7216,0.0;
9258,0.0;
6618,0.0;
6175,0.0;
339,0.0;
630,0.0;
989,0.0;
7750,0.0;
6684,0.0;
1714,0.0;
4184,0.0;
8870,0.0;
6345,0.0;
4763,0.0;
9645,0.0;
1088,0.0;
7093,0.0;
9727,0.0;
8834,0.0;
3888,0.0;
7672,0.0;
7612,0.0;
271,134217.6;
2960,0.0;
1423,0.0;
2313,0.0;
8462,0.0;
1348,0.0;
3971,0.0;
6227,0.0;
6512,0.0;
7919,0.0;
3627,0.0;
3631,0.0;
6911,0.0;
3345,0.0;
2064,0.0;
1126,0.0;
4704,0.0;
1126,0.0;
5892,0.0;
6280,0.0;
6041,0.0;
42,0.0;
6810,0.0;
4008,0.0;
3010,0.0;
4860,0.0;
9159,0.0;
5206,0.0;
2516,0.0;
4149,0.0;
8916,0.0;
3686,0.0;
3021,0.0;
7580,0.0;
7420,0.0;
5547,357913.6;
7949,0.0;
253,0.0;
6468,0.0;
9797,0.0;
8723,0.0;
8254,0.0;
8794,0.0;
227,0.0;
3531,0.0;
7926,0.0;
9427,0.0;
6363,268435.2;
193,313174.4;
1116,0.0;
8892,0.0;
5628,0.0;
2771,223696.0;
72,268435.2;
8865,0.0;
9779,0.0;
1929,0.0;
8581,0.0;
4474,0.0;
6155,0.0;
8501,0.0;
450,0.0;
5178,0.0;
8284,0.0;
8173,0.0;
2493,0.0;
7918,0.0;
1017,0.0;
2753,0.0;
6819,0.0;
2050,0.0;
2505,0.0;
131,0.0;
6401,0.0;
5491,0.0;
9044,0.0;
656,0.0;
8653,313174.4;
5419,178956.8;
9127,0.0;
2459,0.0;
4073,0.0;
4948,0.0;
9853,0.0;
1986,0.0;
868,0.0;
9204,0.0;
2271,0.0;
8907,0.0;
1928,0.0;
452,313174.4;
2204,44739.2;
6492,0.0;
7513,0.0;
2048,0.0;
9639,0.0;
9490,0.0;
5588,0.0;
5332,223696.0;
2835,134217.6;
1647,0.0;
1856,0.0;
1843,0.0;
3009,0.0;
4087,0.0;
3244,0.0;
5685,0.0;
1625,0.0;
3935,0.0;
1831,0.0;
7284,0.0;
5143,0.0;
9841,0.0;
1038,0.0;
325,0.0;
1394,0.0;
7326,0.0;
2271,0.0;
8218,0.0;
7679,0.0;
2239,0.0;
8139,0.0;
5094,0.0;
3152,0.0;
5065,0.0;
7887,0.0;
9041,0.0;
7074,0.0;
2262,0.0;
1731,0.0;
2038,0.0;
133,0.0;
3405,0.0;
3428,0.0;
1905,0.0;
8178,0.0;
4486,0.0;
4586,0.0;
6454,0.0;
6424,0.0;
8419,0.0;
9978,0.0;
8989,134217.6;
7501,0.0;
3517,0.0;
442,0.0;
7328,0.0;
8513,0.0;
9526,0.0;
8823,268435.2;
5593,447392.0;
745,0.0;
8638,0.0;
4849,0.0;
9153,0.0;
571,0.0;
5859,0.0;
6843,0.0;
8317,0.0;
1675,0.0;
9058,335544.0;
1718,134217.6;
5648,0.0;
6802,0.0;
4113,0.0;
9872,0.0;
5072,223696.0;
1889,402652.8;
4643,0.0;
8226,0.0;
8386,0.0;
6662,0.0;
9007,0.0;
2966,0.0;
6193,0.0;
3575,0.0;
9508,0.0;
3310,0.0;
5827,0.0;
1285,0.0;
9979,0.0;
9034,0.0;
8405,0.0;
9807,0.0;
8362,0.0;
7418,0.0;
783,0.0;
1921,0.0;
264,0.0;
9766,0.0;
5906,0.0;
9463,0.0;
7975,0.0;
3733,0.0;
6802,0.0;
3724,0.0;
6987,0.0;
5315,0.0;
5308,0.0;
6328,0.0;
8665,0.0;
3541,0.0;
6493,0.0;
691,0.0;
3382,0.0;
1666,0.0;
3721,0.0;
4452,0.0;
3177,0.0;
969,0.0;
7296,0.0;
85,0.0;
6799,0.0;
7153,0.0;
1714,0.0;
4348,0.0;
2841,0.0;
4760,0.0;
2704,0.0;
7162,0.0;
8616,0.0;
2048,0.0;
5420,0.0;
7072,0.0;
3393,0.0;
7297,0.0;
9442,44739.2;
3513,626348.8;
4682,268435.2;
7692,0.0;
4545,0.0;
5787,0.0;
5336,0.0;
3566,0.0;
3617,0.0;
4854,0.0;
7448,0.0;
4089,0.0;
5535,0.0;
6854,0.0;
6233,0.0;
5254,0.0;
1345,0.0;
6574,0.0;
3390,0.0;
7431,0.0;
1663,268435.2;
5043,134217.6;
4805,0.0;
7676,0.0;
1858,0.0;
7862,0.0;
1877,0.0;
1480,0.0;
4285,0.0;
9916,0.0;
9226,0.0;
9731,0.0;
3602,0.0;
7747,0.0;
4114,0.0;
9264,0.0;
2033,0.0;
2964,0.0;
4489,0.0;
9574,0.0;
6339,0.0;
8849,0.0;
3278,0.0;
4029,0.0;
7201,0.0;
7560,0.0;
6233,0.0;
1207,0.0;
4753,0.0;
7182,0.0;
9505,0.0;
893,0.0;
1070,0.0;
6313,268435.2;
909,134217.6;
9681,0.0;
1566,0.0;
8812,0.0;
5834,0.0;
3145,134217.6;
2452,0.0;
2871,0.0;
4674,0.0;
5105,0.0;
688,0.0;
6707,0.0;
3766,0.0;
9635,268435.2;
6185,268435.2;
7761,0.0;
5884,0.0;
8156,0.0;
3387,0.0;
3587,0.0;
9543,0.0;
2206,0.0;
861,0.0;
333,0.0;
8582,0.0;
2289,268435.2;
2998,134217.6;
9099,0.0;
4813,0.0;
4601,0.0;
7527,0.0;
1368,0.0;
6862,0.0;
336,0.0;
6189,0.0;
2134,0.0;
7782,0.0;
6809,0.0;
3623,0.0;
3442,0.0;
2474,0.0;
5694,0.0;
1264,0.0;
1612,0.0;
3509,0.0;
1269,0.0;
8920,0.0;
8585,0.0;
583,0.0;
800,0.0;
6542,0.0;
1556,0.0;
4459,0.0;
9906,0.0;
2707,0.0;
5339,0.0;
1038,0.0;
8081,0.0;
4298,0.0;
8760,0.0;
4965,0.0;
3426,0.0;
3993,0.0;
9759,0.0;
5050,0.0;
1076,223696.0;
8283,134217.6;
3896,0.0;
5717,0.0;
6817,0.0;
8970,0.0;
7440,0.0;
9652,0.0;
5935,0.0;
5330,0.0;
9358,0.0;
6914,0.0;
7508,0.0;
2510,0.0;
6144,0.0;
4831,0.0;
5973,0.0;
4051,0.0;
9679,0.0;
1223,0.0;
5129,1879046.4;
2947,3579136.8;
1079,4876575.733333333;
710,8634671.2;
4490,1.27506832E7;
6136,3087005.6;
2827,134217.6;
156,0.0;
4311,0.0;
1892,0.0;
7425,0.0;
4670,0.0;
3545,0.0;
8261,0.0;
3219,2594873.6;
21,4563401.6;
4481,1.2034853866666667E7;
3356,1.0290024533333333E7;
7157,1386915.2;
778,268435.2;
8883,0.0;
5112,0.0;
9750,0.0;
6067,0.0;
3091,0.0;
8930,0.0;
9745,0.0;
6430,0.0;
3699,0.0;
6530,0.0;
4679,0.0;
5954,0.0;
1226,0.0;
8279,0.0;
8802,0.0;
3565,0.0;
6454,0.0;
4297,0.0;
1684,0.0;
6190,0.0;
3043,0.0;
6707,0.0;
9243,0.0;
4350,89478.4;
420,313174.4;
6546,0.0;
3893,0.0;
7659,134217.6;
2978,1476393.6;
4056,0.0;
2035,0.0;
3715,0.0;
5162,0.0;
338,0.0;
5241,0.0;
8882,0.0;
7168,0.0;
1697,0.0;
6098,0.0;
3618,0.0;
2642,0.0;
5377,0.0;
940,0.0;
8132,0.0;
8044,0.0;
6860,0.0;
9440,0.0;
6424,0.0;
3148,0.0;
4401,0.0;
5413,0.0;
8045,0.0;
3518,0.0;
6076,0.0;
4080,0.0;
7279,0.0;
8744,0.0;
8235,0.0;
8484,268435.2;
8861,0.0;
4737,0.0;
1977,0.0;
1847,0.0;
7870,0.0;
4423,223696.0;
6028,134217.6;
3168,0.0;
8917,0.0;
8823,0.0;
218,0.0;
610,0.0;
6443,0.0;
9682,268435.2;
3676,0.0;
865,0.0;
3536,0.0;
5569,0.0;
5777,0.0;
3022,0.0;
1469,134217.6;
5689,178956.8;
5937,0.0;
2290,0.0;
5938,0.0;
9509,0.0;
390,0.0;
2333,0.0;
8834,0.0;
5755,0.0;
252,0.0;
4949,0.0;
6316,0.0;
1335,134217.6;
5380,178956.8;
2363,0.0;
4948,134217.6;
9299,0.0;
2773,0.0;
489,0.0;
7688,0.0;
5087,0.0;
6639,0.0;
1186,0.0;
642,0.0;
2000,0.0;
9607,0.0;
7740,268435.2;
9685,134217.6;
69,0.0;
1019,0.0;
605,0.0;
3243,0.0;
7340,0.0;
8794,0.0;
9764,0.0;
3888,0.0;
8935,0.0;
5884,0.0;
5988,0.0;
6708,0.0;
7220,0.0;
1012,0.0;
5744,0.0;
6859,0.0;
5891,0.0;
6098,0.0;
3531,447392.0;
2206,89478.4;
1858,0.0;
9518,0.0;
1019,0.0;
9483,0.0;
1456,0.0;
5187,0.0;
4527,0.0;
4019,0.0;
1653,0.0;
2355,0.0;
1095,0.0;
3778,0.0;
2733,0.0;
9945,0.0;
8695,0.0;
8151,0.0;
6214,0.0;
2297,0.0;
7948,0.0;
781,0.0;
625,0.0;
237,0.0;
1162,0.0;
3533,89478.4;
8259,223696.0;
2571,0.0;
9438,0.0;
5660,0.0;
7952,0.0;
8260,0.0;
146,0.0;
8200,0.0;
2563,0.0;
8849,0.0;
5164,0.0;
8677,0.0;
4911,0.0;
4016,0.0;
4928,0.0;
5318,0.0;
2657,0.0;
517,0.0;
4566,0.0;
3132,0.0;
819,0.0;
6258,0.0;
6169,0.0;
6464,0.0;
482,0.0;
6735,0.0;
5602,0.0;
3934,0.0;
3590,0.0;
667,0.0;
3154,0.0;
2012,0.0;
6679,0.0;
5294,268435.2;
4822,89478.4;
2919,0.0;
895,0.0;
9510,0.0;
5025,0.0;
1038,0.0;
1719,0.0;
4772,0.0;
2161,0.0;
9546,0.0;
9435,0.0;
9554,0.0;
5580,0.0;
5605,0.0;
568,0.0;
3011,0.0;
6254,0.0;
8122,0.0;
1292,0.0;
7474,0.0;
3703,0.0;
6819,0.0;
6078,0.0;
7402,0.0;
8622,0.0;
5162,0.0;
8789,0.0;
4523,0.0;
3995,1029001.6;
2542,402652.8;
8803,268435.2;
5004,0.0;
7524,0.0;
3047,0.0;
1810,0.0;
4727,0.0;
4681,0.0;
9138,0.0;
3437,0.0;
2999,0.0;
4810,268435.2;
8584,134217.6;
4027,0.0;
3349,0.0;
2366,0.0;
2142,0.0;
4560,0.0;
2484,0.0;
1588,0.0;
7621,0.0;
6968,0.0;
4891,0.0;
5692,0.0;
3223,0.0;
6901,0.0;
1124,0.0;
1025,0.0;
9339,0.0;
3393,0.0;
2387,0.0;
2494,0.0;
3342,0.0;
7801,0.0;
2648,0.0;
9116,0.0;
6362,0.0;
3901,0.0;
2248,0.0;
7499,0.0;
4472,0.0;
2082,0.0;
3728,0.0;
6717,0.0;
9312,0.0;
3224,134217.6;
1413,0.0;
160,0.0;
4762,0.0;
2004,0.0;
1220,0.0;
8686,0.0;
6938,0.0;
5158,0.0;
6063,0.0;
4677,0.0;
4552,0.0;
7521,0.0;
5294,0.0;
8436,0.0;
5463,0.0;
7558,0.0;
3663,0.0;
6790,0.0;
3083,0.0;
4518,0.0;
6449,0.0;
8727,0.0;
3276,0.0;
1371,89478.4;
2587,44739.2;
4405,0.0;
8321,1118480.0;
1233,3444919.466666667;
6930,2281700.0;
2023,0.0;
9598,0.0;
119,0.0;
6068,0.0;
1626,0.0;
4753,0.0;
5553,0.0;
9546,0.0;
6218,0.0;
8260,0.0;
8809,0.0;
9768,0.0;
8265,0.0;
6557,0.0;
8388,0.0;
9405,0.0;
4072,0.0;
224,0.0;
3691,0.0;
4680,0.0;
9400,0.0;
6010,0.0;
806,0.0;
6568,0.0;
7156,0.0;
984,0.0;
6820,0.0;
9654,89478.4;
2045,44739.2;
9528,0.0;
5133,0.0;
131,0.0;
7644,0.0;
1467,0.0;
1873,0.0;
295,0.0;
8519,0.0;
6226,0.0;
2716,0.0;
6746,0.0;
3765,0.0;
3588,0.0;
148,223696.0;
3482,134217.6;
8557,0.0;
6362,0.0;
3532,0.0;
9086,0.0;
7234,0.0;
4064,0.0;
8215,0.0;
9278,0.0;
4764,0.0;
9571,0.0;
5353,0.0;
2261,0.0;
3481,0.0;
2654,0.0;
1138,0.0;
4480,0.0;
8456,178956.8;
5251,313174.4;
2651,0.0;
8693,0.0;
8007,0.0;
3421,0.0;
7738,0.0;
4574,0.0;
5481,0.0;
9998,0.0;
7942,0.0;
4464,0.0;
4679,0.0;
179,0.0;
6823,0.0;
3346,0.0;
4070,0.0;
9468,0.0;
770,0.0;
2631,0.0;
4285,0.0;
9744,0.0;
5839,0.0;
1916,0.0;
9299,0.0;
4547,0.0;
2015,0.0;
1538,0.0;
4171,89478.4;
9117,715827.2;
5892,0.0;
1436,268435.2;
1238,0.0;
4210,0.0;
3731,0.0;
8601,0.0;
2288,0.0;
5245,89478.4;
9573,134217.6;
6234,0.0;
6341,0.0;
9968,89478.4;
7201,44739.2;
2612,0.0;
1449,0.0;
8486,0.0;
544,0.0;
6638,0.0;
4158,0.0;
9255,0.0;
4413,0.0;
34,0.0;
2143,0.0;
3408,0.0;
6325,0.0;
3255,0.0;
3947,0.0;
7672,0.0;
643,0.0;
3318,0.0;
4699,0.0;
3056,0.0;
8223,0.0;
6950,0.0;
8234,134217.6;
2445,575218.2857142857;
8348,268435.2;
1742,0.0;
4144,0.0;
5332,268435.2;
4860,44739.2;
1297,0.0;
2913,0.0;
1992,0.0;
5058,0.0;
7784,0.0;
3560,0.0;
2595,0.0;
8232,0.0;
6745,0.0;
5943,0.0;
8984,0.0;
466,0.0;
4522,0.0;
4267,0.0;
8145,0.0;
3756,0.0;
8264,44739.2;
9221,335544.0;
6769,0.0;
415,0.0;
2091,89478.4;
3650,44739.2;
5696,0.0;
8238,0.0;
734,0.0;
697,89478.4;
1562,44739.2;
7968,0.0;
3692,44739.2;
3953,313174.4;
487,178956.8;
2223,178956.8;
8826,0.0;
6296,0.0;
5262,0.0;
4260,0.0;
4157,0.0;
7850,0.0;
3166,0.0;
5654,134217.6;
631,0.0;
3729,0.0;
6296,0.0;
4339,0.0;
6589,0.0;
9138,0.0;
60,0.0;
8302,0.0;
6809,0.0;
2756,0.0;
8369,0.0;
5666,0.0;
5077,178956.8;
9337,492131.2;
5991,0.0;
8903,0.0;
9500,0.0;
8969,0.0;
9491,0.0;
9495,0.0;
3997,0.0;
3549,0.0;
8251,0.0;
9448,0.0;
7766,0.0;
674,0.0;
6180,0.0;
7814,0.0;
6904,0.0;
1381,0.0;
2871,0.0;
3571,0.0;
8811,0.0;
937,0.0;
220,0.0;
1050,0.0;
529,0.0;
1251,0.0;
6829,0.0;
491,0.0;
6753,0.0;
9356,0.0;
7841,0.0;
4217,134217.6;
1879,0.0;
8905,0.0;
2318,0.0;
8434,0.0;
3183,0.0;
649,0.0;
3732,0.0;
1733,0.0;
8955,0.0;
3459,0.0;
1707,0.0;
3994,0.0;
6294,0.0;
9612,0.0;
4741,0.0;
3565,0.0;
8100,0.0;
6791,0.0;
4336,0.0;
6377,0.0;
7821,0.0;
4519,0.0;
669,44739.2;
7926,89478.4;
3469,0.0;
4599,0.0;
8773,0.0;
7972,223696.0;
9548,134217.6;
3546,0.0;
2021,0.0;
8208,0.0;
6645,0.0;
9952,0.0;
6661,0.0;
5189,0.0;
3659,0.0;
1275,0.0;
7113,402652.8;
4339,760566.4;
6905,0.0;
2638,0.0;
6800,0.0;
6017,0.0;
3664,0.0;
4854,0.0;
3403,0.0;
1276,0.0;
5131,0.0;
159,0.0;
579,0.0;
3244,0.0;
5185,223696.0;
1887,134217.6;
446,134217.6;
9816,0.0;
6900,0.0;
8660,0.0;
2415,0.0;
4786,0.0;
8335,0.0;
4619,44739.2;
4336,89478.4;
7424,0.0;
2727,0.0;
4631,0.0;
1306,0.0;
5064,44739.2;
5970,223696.0;
7491,0.0;
6036,0.0;
9277,0.0;
6001,0.0;
707,0.0;
2150,0.0;
3885,0.0;
4550,0.0;
7627,0.0;
8467,134217.6;
2213,268435.2;
1603,0.0;
1370,0.0;
7949,0.0;
1764,0.0;
6890,0.0;
335,0.0;
9742,0.0;
6789,0.0;
714,0.0;
6880,0.0;
6550,0.0;
3131,0.0;
8535,0.0;
4183,0.0;
2430,0.0;
5128,0.0;
9835,0.0;
6268,0.0;
